domain;supergroup;division;subdivision;class;order;family;genus;species;accesion
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ochetostoma;Ochetostoma_erythrogrammon;AB968034
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Thalassema;Thalassema_sp.;LC107739
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Urechis;Urechis_unicinctus;AB932561
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polychaeta;Polychaeta_sp.;JF905664
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Amphinomidae;Amphinomidae_sp.;HM889211
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Bathychloeia;Bathychloeia_sibogae;ON903196
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Branchamphinome;Branchamphinome_kohtsukai;MZ568411
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chloeia;Chloeia_parva;MK696602
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eurythoe;Eurythoe_complanata;KY972418
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hermodice;Hermodice_carunculata;AY495947
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hermodice;Hermodice_carunculata;KC017475
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Notopygos;Notopygos_caribea;KM055006
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Archinome;Archinome_storchi;JX028071
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Diurodrilus_annelida;Diurodrilus_kunii;LC342279
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Dorvilleidae;Dorvilleidae_sp.;MF121556
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Dorvillea;Dorvillea_sp.;MT999940
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Dorvillea;Dorvillea_erucaeformis;AY838868
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Dorvillea;Dorvillea_similis;DQ317857
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Exallopus;Exallopus_jumarsi;JQ310755
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Iphitime;Iphitime_cuenoti;KR004611
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Iphitime;Iphitime_paguri;EF464549
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_sp.;EF464539
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_sp.;OP311760
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_sp.;OP311761
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_adherens;JQ310756
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_alborana;GQ415473
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_beringiana;OM936880
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_cyclops;KM979523
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_eutrophila;GQ415475
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_geryonicola;GQ415476
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_gracilis;EF464545
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_hartmanni;MN311122
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_labronica;AY838874
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_langstrumpae;JQ310760
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_longicollaris;JQ310761
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_macrovifera;JQ310762
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_nauarchus;JQ310764
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_permanni;EF464535
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_puerilis;EF464544
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_robusta;EF464547
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_rubra;GQ415487
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_urbis;LC504277
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophryotrocha;Ophryotrocha_vivipara;JQ310766
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Parougia;Parougia_billiemiroae;MF176717
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Parougia;Parougia_indiareinhardtae;MF176733
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Protodorvillea;Protodorvillea_kefersteini;KF808171
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eunicidae;Eunicidae_sp.;KY262700
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eunice;Eunice_sp.;MZ504169
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eunice;Eunice_amoureuxi;GQ497538
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eunice;Eunice_antillensis;GQ497533
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eunice;Eunice_iinsularis;GQ497537
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eunice;Eunice_pennata;AY838870
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Leodice;Leodice_duplexa;MF669545
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Leodice;Leodice_valens;GQ497534
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lysidice;Lysidice_collaris;GQ497557
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lysidice;Lysidice_unicornis;MW278399
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Marphysa;Marphysa_sanguinea;GQ497547
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nicidion;Nicidion_cariboea;MW278404
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lumbrineridae;Lumbrineridae_sp.;OP702885
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lumbrineridae;Lumbrineridae_sp.;OR940137
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lumbrineridae;Lumbrineridae_sp.;HQ932582
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Abyssoninoe;Abyssoninoe_scopa;OM237778
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Augeneria;Augeneria_albidentata;OM237781
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Gallardoneris;Gallardoneris_sp.;OM237789
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hilbigneris;Hilbigneris_sp.;OM237791
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lumbrineris;Lumbrineris_sp.;HM473776
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lumbrineris;Lumbrineris_sp.;OM237809
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lumbrineris;Lumbrineris_nagae;MN256601
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ninoe;Ninoe_nigripes;AY838871
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Drilonereis;Drilonereis_longa;AY838869
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Diopatra;Diopatra_sp.;OL874706
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Diopatra;Diopatra_sp.;OL874657
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Diopatra;Diopatra_sp.;OL874656
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Diopatra;Diopatra_aciculata;AY838867
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hyalinoecia;Hyalinoecia_sp.;GQ497524
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nothria;Nothria_otsuchiensis;OM782413
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Paradiopatra;Paradiopatra_quadricuspis;GQ497523
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Phyllodocida;Phyllodocida_sp.;KY263302
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Phyllodocida;Phyllodocida_sp.;MF121458
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Panthalis;Panthalis_oerstedi;KX946862
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Alciopidae;Alciopidae_sp.;MW125130
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Alciopidae;Alciopidae_sp.;MW125146
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Aphrodita;Aphrodita_refulgida;HQ941717
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Laetmonice;Laetmonice_sp.;MW164773
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chrysopetalidae;Chrysopetalidae_sp.;HQ024287
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Arichlidon;Arichlidon_gathofi;MN855127
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Bhawania;Bhawania_goodei;MN855128
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chrysopetalum;Chrysopetalum_debile;ON716072
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Dysponetus;Dysponetus_populonectens;JQ623495
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hyalopale;Hyalopale_zerofskii;MN258705
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nautiliniella;Nautiliniella_calyptogenicola;ON763131
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Treptopale;Treptopale_homalos;JN569281
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Treptopale;Treptopale_paromolos;JN569297
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Treptopale;Treptopale_paromolos;JN569296
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycera;Glycera_sp.;OP702939
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycera;Glycera_sp.;KX867395
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycera;Glycera_dibranchiata;HQ024037
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycera;Glycera_natalensis;MZ504173
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycera;Glycera_unicornis;KF808161
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Bathyglycinde;Bathyglycinde_profunda;GQ426633
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Glycinde;Glycinde_armigera;HM473391
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Ophioglycera;Ophioglycera_gigantea;HQ024169
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Progoniada;Progoniada_regularis;KJ847306
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hesionidae;Hesionidae_sp.;KX867428
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hesionidae;Hesionidae_sp.;KJ736677
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Amphiduropsis;Amphiduropsis_axialensis;MG517500
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Gyptis;Gyptis_sp.;EU498237
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Gyptis;Gyptis_sp.;EU498247
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Gyptis;Gyptis_golikovi;EU498235
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Gyptis;Gyptis_propinqua;EU498229
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Gyptis;Gyptis_robertscrippsi;MG640328
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hesiolyra;Hesiolyra_bergi;KY211994
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hesione;Hesione_pantherina;MG251654
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hesionides;Hesionides_sp.;MN855129
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hesiospina;Hesionides_sp.;MK971156
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Leocratides;Leocratides_kimuraorum;LC480519
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Microphthalmus;Microphthalmus_sp.;OQ801419
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Microphthalmus;Microphthalmus_listensis;MN855130
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Microphthalmus;Microphthalmus_similis;MN855131
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Micropodarke;Micropodarke_sp.;MZ873361
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Neogyptis;Neogyptis_jeffruoccoi;MG517515
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Neogyptis;Neogyptis_rosea;JN571826
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nereimyra;Nereimyra_aphroditoides;HQ024386
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Oxydromus;Oxydromus_sp.;MZ873344
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Oxydromus;Oxydromus_sp.;MW277911
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Oxydromus;Oxydromus_microantennatus;KJ855072
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Podarkeopsis;Podarkeopsis_helgolandicus;JN631311
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Sirsoe;Sirsoe_ypupiara;MH935109
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Syllidia;Syllidia_sp.;OL964322
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Vrijenhoekia;Vrijenhoekia_sp.;OQ801444
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lopadorrhynchus;Lopadorrhynchus_brevis;KY701740
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Aglaophamus;Aglaophamus_dibranchis;MZ504205
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Aglaophamus;Aglaophamus_elamellata;GU179404
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Micronephthys;Micronephthys_stammeri;GU179407
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nephtys;Nephtys_sp.;OQ322686
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nephtys;Nephtys_sp.;KY972420
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nereididae;Nereididae_sp.;KY262608
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nereididae;Nereididae_sp.;MN690221
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Hediste;Hediste_diversicolor;OP038708
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Laeonereis;Laeonereis_sp.;MT887740
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Leonnates;Leonnates_decipiens;ON090292
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Micronereis;Micronereis_nanaimoensis;MF121172
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Namalycastis_annelida;Namalycastis_indica;MG759522
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Namanereis;Namanereis_sp.;JX420279
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Neanthes;Neanthes_ceciliae;MW825352
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nereis;Nereis_sp.;KY783692
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nereis;Nereis_sp.;MZ504162
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nereis;Nereis_denhamensis;JX232202
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nereis;Nereis_vexillosa;HM473512
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nicon;Nicon_sp.;MW644966
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Parasetia;Parasetia_irritabilis;OQ322802
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Perinereis;Perinereis_sp.;KR916903
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Perinereis;Perinereis_sp.;MN823962
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Perinereis;Perinereis_suezensis;OP612973
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Perinereis;Perinereis_suluana;JX420251
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Platynereis;Platynereis_sp.;OP347394
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Platynereis;Platynereis_sp.;MF121034
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Platynereis;Platynereis_sp.;HM473604
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Pseudonereis;Pseudonereis_podocirra;MH766318
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Paralacydonia;Paralacydonia_paradoxa;KX525512
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Paralacydonia;Paralacydonia_weberi;OQ626347
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Laubierpholoe;Laubierpholoe_sp.;KY823499
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Laubierpholoe;Laubierpholoe_swedmarki;KY823498
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Pholoe;Pholoe_sp.;GU672186
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Pholoe;Pholoe_longa;KY823500
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Alciopini;Alciopini_sp.;OR379092
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Eulalia;Eulalia_sp.;OP898313
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Galapagomystides;Galapagomystides_verenae;MZ711278
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Lacydonia;Lacydonia_Tosa;LC520109
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Mystides;Mystides_caeca;AY996119
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Paranaitis;Paranaitis_wahlbergi;EU431171
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Phyllodoce;Phyllodoce_rosea;MG254512
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Sige;Sige_fusigera;HM358640
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Sigambra;Sigambra_magnuncus;GQ426640
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Sigambra;Sigambra_parva;KY775644
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Pisione;Pisione_vestigalis;KY657671
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;OK187260
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW487542
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW487509
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW487500
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;OK187262
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MZ504188
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW064265
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW487518
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW487492
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;KJ566957
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW487574
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Polynoidae;Polynoidae_sp.;MW487516
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Abyssarya;Abyssarya_acus;MH233279
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Alentiana;Alentiana_palinpoda;MW374288
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Barrukia;Barrukia_cristata;MT138993
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Bathyeliasona;Bathyeliasona_mariaae;MH233260
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Bathyfauvelia;Bathyfauvelia_sp.;MW487513
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Bathyfauvelia;Bathyfauvelia_sp.;MW487522
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Bathyfauvelia;Bathyfauvelia_ignigena;MH233264
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Branchinotogluma;Branchinotogluma_sp.;MW646940
