domain;supergroup;division;subdivision;class;order;family;genus;species;accesion;completeness
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Nephroselmidophyceae;Nephroselmidales;Nephroselmidales_X;Nephroselmis;Nephroselmis_pyriformis;AB491620;complete
Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinococcus;Prasinococcus_capsulatus;AB491661;complete
Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinococcus;Prasinococcus_sp.;MN662312;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pedinophyceae;Pedinomonadales;Pedinomonadaceae;Pedinomonas;Pedinomonas_minor;AF116775;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Picocystophyceae;Picocystales;Picocystaceae;Picocystis;Picocystis_salinarum;AB491634;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Picocystophyceae;Picocystales;Picocystaceae;Picocystis;Picocystis_salinarum;MK086000;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pseudoscourfieldiales;Pycnococcaceae;Pseudoscourfieldia;Pseudoscourfieldia_marina;AB491629;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadophyceae_X;Pyramimonadophyceae_XX;Pyramimonadophyceae_XXX;Pyramimonadophyceae_XXX_sp.;MN662311;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pterospermaceae;Pterosperma;Pterosperma_cristatum;AB491637;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_parkeae;AB491639;partial
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_parkeae;KX013547;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_parkeae;KX756655;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Oltmansiellopsidales;Oltmansiellopsidales_X;Oltmannsiellopsis;Oltmannsiellopsis_viridis;DQ365900;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyta_XX;Ulotrichales;Helicodictyaceae;Rhexinema;Rhexinema_sarcinoideum;KX306822;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyta_XX;Ulotrichales;Tupiellaceae;Tupiella;Tupiella_akinetum;AY359242;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulotrichales;Ulotrichales_X;Gloeotilopsis;Gloeotilopsis_planctonica;KX306823;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Percursaria;Percursaria_percursa;MZ911851;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulotrichales;Ulotrichales_X;Gayralia;Gayralia_brasiliensis;OQ159092;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulotrichales;Ulotrichales_X;Monostroma;Monostroma_nitidum;OQ159093;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_compressa;MH013469;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_compressa;MH093740;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_compressa;KY626327;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_expansa;MH730971;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_fasciata;KU182748;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_fasciata;KT364296;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_flexuosa;KX455878;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_flexuosa;MH013470;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_flexuosa;KY626326;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_intestinalis;MZ571476;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_meridionalis;ON402236;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_meridionalis;ON402238;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_meridionalis;ON402237;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_meridionalis;MN861072;partial
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_meridionalis;ON402240;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_meridionalis;ON402239;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_pertusa;KX530816;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_pertusa;KX530817;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_prolifera;KT428794;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_prolifera;MZ438677;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_prolifera;KJ934747;partial
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_sp.;MT179358;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_sp.;MH013468;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_sp.;KP720617;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_sp.;MH013467;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Ulva;Ulva_torta;MH013471;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsis;Bryopsis_plumosa;MN853874;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Bryopsidales;Bryopsidales_X;Codium;Codium_fragile;MT050449;partial
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Bryopsidales;Bryopsidales_X;Caulerpa;Caulerpa_ashmeadii;MH745227;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Bryopsidales;Bryopsidales_X;Caulerpa;Caulerpa_lentillifera;MN201586;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Bryopsidales;Bryopsidales_X;Caulerpa;Caulerpa_lentillifera;KX761577;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Bryopsidales;Ostreobiaceae;Ostreobium;Ostreobium_quekettii;MN514984;complete
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Ulvophyceae;Cladophorales;Cladophorales_X;Pithophora;Pithophora_roettleri;MN049192;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Platyrhinoidis;Platyrhinoidis_triseriata;GU440463;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Aetobatus;Aetobatus_flagellum;AB291068;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Aetobatus;Aetobatus_flagellum;GU673404;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Aetobatus;Aetobatus_ocellatus;LC505460;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Aetomylaeus;Aetomylaeus_bovinus;GU804989;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Aetomylaeus;Aetomylaeus_maculatus;DQ108131;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Aetomylaeus;Aetomylaeus_nichofii;GU673389;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Aetomylaeus;Aetomylaeus_vespertilio;EU398511;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Brevitrygon;Brevitrygon_imbricata;KU317892;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Dasyatis;Dasyatis_sp.;JX124776;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Dasyatis;Dasyatis_sp.;KF604911;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Dasyatis;Dasyatis_microps;KJ749656;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Fluvitrygon;Fluvitrygon_kittipongi;MG792100;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Hemitrygon;Hemitrygon_laevigata;AB485686;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Hemitrygon;Hemitrygon_parvonigra;EU398732;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Himantura;Himantura_sp.;EU398859;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Himantura;Himantura_fava;DQ108167;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Himantura;Himantura_microphthalma;KF840390;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Hypanus;Hypanus_dipterurus;MH194454;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Hypanus;Hypanus_guttatus;JX034000;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Hypanus;Hypanus_sabinus;KF461169;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Maculabatis;Maculabatis_astra;KP641381;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Maculabatis;Maculabatis_gerrardi;JX263424;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Maculabatis;Maculabatis_pastinacoides;EU398853;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Neotrygon;Neotrygon_sp.;GU673433;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Neotrygon;Neotrygon_annotata;EU398727;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Neotrygon;Neotrygon_indica;MN389524;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Neotrygon;Neotrygon_kuhlii;KJ202183;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Neotrygon;Neotrygon_ningalooensis;HQ955938;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Pastinachus;Pastinachus_sephen;KF899366;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Pateobatis;Pateobatis_hortlei;EU398845;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Pateobatis;Pateobatis_jenkinsii;MH230946;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Pateobatis;Pateobatis_jenkinsii;DQ108168;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Pateobatis;Pateobatis_uarnacoides;MF495716;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Pteroplatytrygon;Pteroplatytrygon_violacea;MG573151;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Telatrygon;Telatrygon_zugei;KP267637;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Urogymnus;Urogymnus_asperrimus;KC250636;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Urogymnus;Urogymnus_granulatus;KF899471;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Urogymnus;Urogymnus_polylepis;MH908732;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_sp.;MH194465;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_altavela;MH378654;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_altavela;MT274571;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_australis;DQ108153;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_japonica;EU398799;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_lessae;MT455192;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_marmorata;GU440333;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_poecilura;MF495714;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Gymnura;Gymnura_poecilura;KU499632;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Hexatrygon;Hexatrygon_bickelli;JN312919;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Mobula;Mobula_birostris;EU398903;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Mobula;Mobula_eregoodootenkee;KM361353;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Myliobatis;Myliobatis_chilensis;MH194450;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Plesiobatis;Plesiobatis_daviesi;MT776894;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Paratrygon;Paratrygon_ajereba;OR733066;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Potamotrygon;Potamotrygon_falkneri;JN989145;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Potamotrygon;Potamotrygon_orbignyi;MN178254;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Taeniura;Taeniura_lymma;OQ386748;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Taeniura;Taeniura_lymma;KM881715;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Rhinoptera;Rhinoptera_bonasus;KF245596;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Trygonoptera;Trygonoptera_ovalis;EU399064;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Trygonoptera;Trygonoptera_testacea;EF609487;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Urolophus;Urolophus_lobatus;JN313233;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Myliobatiformes;Urolophus;Urolophus_westraliensis;DQ108134;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Urobatis;Urobatis_halleri;KF930522;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Urobatis;Urobatis_jamaicensis;GU672622;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Urotrygon;Urotrygon_chilensis;KY572908;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Sinobatis;Sinobatis_bulbicauda;JN313206;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Atlantoraja;Atlantoraja_castelnaui;MZ661258;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Bathyraja;Bathyraja_sp.;EU119792;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Bathyraja;Bathyraja_smithii;KF489504;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Irolita;Irolita_waitii;EU398888;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Pavoraja;Pavoraja_alleni;GU673078;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Brochiraja;Brochiraja_microspinifera;JN312766;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Cruriraja;Cruriraja_triangularis;GU804945;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Gurgesiella;Gurgesiella_furvescens;KU737845;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Leucoraja;Leucoraja_garmani;MH378479;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Leucoraja;Leucoraja_naevus;KJ205282;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Leucoraja;Leucoraja_ocellata;KC109830;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajidae;Neoraja;Neoraja_iberica;HM043186;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Okamejei;Okamejei_boesemani;HM180812;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Okamejei;Okamejei_powelli;KF899614;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Raja;Raja_eglanteria;MT455719;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Raja;Raja_miraletus;HQ603897;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rajiformes;Sympterygia;Sympterygia_brevicaudata;MH194468;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Glaucostegus;Glaucostegus_granulatus;MH230954;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Glaucostegus;Glaucostegus_obtusus;KF899437;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Anoxypristis;Anoxypristis_cuspidata;KF590517;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Pristis;Pristis_clavata;EU398986;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Pristis;Pristis_pristis;GU673584;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Rhina;Rhina_ancylostoma;LC505461;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Aptychotrema;Aptychotrema_vincentiana;EU398560;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Pseudobatos;Pseudobatos_planiceps;MH194460;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Rhinobatos;Rhinobatos_lionotus;KF899669;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Rhinobatos;Rhinobatos_punctifer;KX139510;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Rhinobatos;Rhinobatos_rhinobatos;KF564313;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Rhinobatos;Rhinobatos_schlegelii;KP267640;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Rhinobatos;Rhinobatos_variegatus;KF899673;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Trygonorrhina;Trygonorrhina_dumerilii;EU399090;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Zapteryx;Zapteryx_brevirostris;JX034022;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Zapteryx;Zapteryx_exasperata;KM370325;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Rhinopristiformes;Rhynchobatus;Rhynchobatus_cooki;MN328032;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Torpediniformes_X;Torpediniformes_X_sp.;GU805195;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Benthobatis;Benthobatis_moresbyi;KJ888144;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Discopyge;Discopyge_tschudii;KU737844;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Narcine;Narcine_sp.;KF899606;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Narcine;Narcine_entemedor;MH194459;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Narcine;Narcine_lasti;EU398927;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Narcine;Narcine_maculata;MK791304;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Narcine;Narcine_oculifera;KF899601;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Chondrichthyes;Narcine;Narcine_westraliensis;EU398932;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Narke;Narke_sp.;MN511979;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Narke;Narke_capensis;JF493956;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Tetronarce;Tetronarce_tremens;KU737923;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Torpedo;Torpedo_marmorata;MT274576;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Torpediniformes;Torpedo;Torpedo_torpedo;KM538602;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Carcharhiniformes;Carcharhinus;Carcharhinus_amblyrhynchoides;KF956523;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Carcharhiniformes;Carcharhinus;Carcharhinus_limbatus;FJ237542;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Carcharhiniformes;Loxodon;Loxodon_macrorhinus;KF590447;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Carcharhiniformes;Prionace;Prionace_glauca;KP192409;partial
