domain;supergroup;division;subdivision;phylum;class;order;family;genus;species;accesion;Completeness
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Strophariaceae;Pholiota;Pholiota_spumosa;OQ355653;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Strophariaceae;Stropharia;Stropharia_hornemannii;JN029504;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clavariaceae;Clavulinopsis;Clavulinopsis_helvola;JN029409;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Ampulloclitocybe;Ampulloclitocybe_clavipes;JN029369;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Cuphophyllus;Cuphophyllus_lacmus;JN029446;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_ceracea;JN029440;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_coccinea;JN029441;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_conica;JN029443;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_conica;JN029442;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_miniata;JN029448;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_miniata;JN029449;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_persistens;JN029450;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus_agathosmus;JN029451;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus_flavodiscus;JN029454;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus_fuligineus;JN029457;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus_olivaceoalbus;JN029458;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus_pudorinus;JN029459;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus_subalpinus;JN029453;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_pura;JN029476;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena_purpureofusca;JN029477;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Omphalotaceae;Gymnopus;Gymnopus_androsaceus;JN029474;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;Armillaria_gallica;JN029370;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;Pleurotus_cystidiosus;GQ449282;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;Pleurotus_dryinus;GQ449288;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;Pleurotus_ostreatus;OR030114;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;Pleurotus_purpureo;EU593194;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_flavoconia;JN029362;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_fulva;JN029364;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_fulva;JN029365;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_porphyria;JN029366;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_rubescens;JN029368;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_cervinus;JN029489;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_cervinus;JN029490;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_curtisii;JN029491;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_pellitus;JN029492;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Biannulariaceae;Catathelasma;Catathelasma_ventricosum;JN029408;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Clitocybe;Clitocybe_sp;JN029410;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Clitocybe;Clitocybe_abundans;JN029411;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Clitocybe;Clitocybe_dealbata;JN029412;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Clitocybe;Clitocybe_robusta;JN029414;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Clitocybe;Clitocybe_subditopoda;JN029415;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Collybia;Collybia_tuberosa;JN029420;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Lepista;Lepista_flaccida;JN029472;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Lepista;Lepista_nuda;JN029473;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Clitocybaceae;Lepista;Lepista_sordida;LC565488;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entolomataceae_X;Entolomataceae_XX;JN029435;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_sp;JN029427;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_sp;JN029434;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_sp;JN029429;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_sp;JN029426;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_clypeatum;JN029433;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_rhodopolium;LC497744;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_sericionitidum;JN029430;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_sinuatum;JN029432;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_equestre;HM625873;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_equestre;HM625871;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_flavovirens;JN029516;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_inamoenum;JN029517;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_japonicum;JN029515;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_leucophyllum;JN029520;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_orirubens;JN029513;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_sejunctum;JN029521;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_sulphureum;JN029522;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_terreum;MN873036;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Singerocomus;Singerocomus_inundabilis;JN029526;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_albobrunnescens;JN029402;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_austroedulis;JN029401;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_edulis;JN029383;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_hiratsukae;JN029385;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_nobilis;JN029387;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_nobilissimus;JN029388;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Exsudoporus;Exsudoporus_floridanus;JN029384;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Tylopilus;Tylopilus_porphyrosporus;JN029497;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Leccinellum;Leccinellum_crocipodium;JN029465;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Leccinum;Leccinum_vulpinum;JN029466;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Imleria;Imleria_pallida;JN029392;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Phylloporus;Phylloporus_rhodoxanthus;JN029482;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Xerocomus;Xerocomus_impolitus;MZ261925;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Boletaceae;Xerocomus;Xerocomus_subtomentosus;JN029524;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Paxillaceae;Paxillus;Paxillus_involutus;JN029478;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Paxillaceae;Paxillus;Paxillus_rubicundulus;MK993564;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_cavipes;JN029509;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_paluster;JN029510;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_spraguei;JN029511;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_tomentosus;JN029512;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Cerrenaceae;Cerrena;Cerrena_unicolor;KP099098;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Meruliaceae;Merulius;Merulius_incarnatus;JN029475;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;Ganoderma_multipileum;MN563752;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;Ganoderma_resinaceum;JN029437;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;Ganoderma_tsugae;MH252533;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Picipes;Picipes_badius;JN029372;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Picipes;Picipes_badius;JN029496;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Russulales;Albatrellaceae;Albatrellus;Albatrellus_sp;JN029361;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Sarcodon;Sarcodon_imbricatus;JN029503;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;Thelephora_ganbajun;KY245890;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Coleosporiaceae;Chrysomyxa;Chrysomyxa_arctostaphyli;FJ666491;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Coleosporiaceae;Chrysomyxa;Chrysomyxa_ledicola;FJ666489;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Coleosporiaceae;Chrysomyxa;Chrysomyxa_pyrolata;FJ666490;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Coleosporiaceae;Chrysomyxa;Chrysomyxa_rhododendri;FJ666488;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Coleosporiaceae;Chrysomyxa;Chrysomyxa_weirii;GU049509;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Phakopsoraceae;Phakopsora;Phakopsora_meibomiae;HQ317616;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Phakopsoraceae;Phakopsora;Phakopsora_pachyrhizi;HQ317615;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia_dietelii;HQ317620;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia_malvacearum;HQ317619;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia_mariae-wilsoniae;HQ317613;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia_recondita;HQ012485;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia_striiformis;HQ012475;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniaceae;Uromyces;Uromyces_striatus;HQ317614;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Microstromatales;Microstromatales_X;Microstromatales_XX;Microstromatales_XXX;KX810686;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Microstromatales;Microstromatales_X;Microstromatales_XX;Microstromatales_XXX;KX810689;partial
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Urocystidales;Glomosporiaceae;Thecaphora;Thecaphora_frezii;MH603947;complete
Eukaryota;Obazoa;Opisthokonta;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago;Ustilago_maydis;AY312031;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;Gigaspora_margarita;MN857242;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;Gigaspora_margarita;JQ041882;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;Gigaspora_rosea;JQ693395;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_sp;KC164355;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_sp;JX065416;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus_sp;MN878008;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus_sp;KF591216;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Glomus_cerebriforme;KC164356;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Glomus_intraradices;FJ648425;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Glomus_irregulare;HQ189519;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus_fasciculatus;KM586389;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mortierellomycotina;Mortierellomycetes;Mortierellales;Mortierellaceae;Linnemannia;Linnemannia_amoeboidea;MZ411570;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mortierellomycotina;Mortierellomycetes;Mortierellales;Mortierellaceae;Podila;Mortierella_verticillata;AY863211;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Cunninghamellaceae;Absidia;Absidia_glauca;KU196782;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Cunninghamellaceae;Gongronella;Gongronella_sp;OK572620;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Lichtheimiaceae;Lichtheimia;Lichtheimia_hongkongensis;KJ561171;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;Apophysomyces_elegans;MT047458;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor_sp;FJ590553;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor_circinelloides;KR809877;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor_hiemalis;FJ590552;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucoraceae;Parasitella;Parasitella_parasitica;KM382275;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus_oryzae;AY863212;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Phycomycetaceae;Phycomyces;Phycomyces_blakesleeanus;KR809878;complete
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_sp;MF417183;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_angularis;MF417175;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_autotrophica;MF417179;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_changbaiensis;MF417194;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_fusiformis;MF417240;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_longicollis;MF417249;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_microsporangia;MF417196;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_nana;MF417182;partial
Eukaryota;Obazoa;Opisthokonta;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_ovata;MF417242;partial
Eukaryota;Obazoa;Opisthokonta;Zoopagomycota;Entomophthoromycotina;Entomophthoromycetes;Entomophthorales;Ancylistaceae;Capillidium;Capillidium_heterosporum;MK049352;complete
