Sequence Name;OTU
BK2BB1_2_1824;29
BK2BB1_3_11;29
BK2BB1_3_105;29
BK2BB1_3_111;29
BK2BB1_3_182;29
BK2BB1_3_229;29
BK2BB1_3_612;29
BK2BB1_3_767;29
BK2BB1_3_866;29
BK2BB1_3_1023;29
BK2BB1_3_1097;29
BK2BB1_3_1184;29
BK2BB1_3_1542;29
BK2BB1_3_1665;29
BK2BB1_3_1785;29
BK2BB1_3_1868;29
BK2BB1_3_2085;29
BK2BB1_3_2202;29
BK2BB1_3_2207;29
BK2BB1_3_2329;29
BK2BB1_3_2419;29
BK2BB1_3_2691;29
BK2BB1_3_2735;29
BK2BB1_3_2760;29
BK2BB1_3_2912;29
BK2BB1_3_2917;29
BK2BB1_3_3277;29
BK2BB1_3_3385;29
BK2BB1_3_3968;29
BK2BB1_3_4157;29
BK2BB1_3_4608;29
BK2BB1_3_4783;29
BK2BB1_3_4959;29
BK2BB1_3_5014;29
BK2BB1_3_5076;29
BK2BB1_3_5096;29
BK2BB1_3_5257;29
BK2BB1_3_5279;29
BK2BB1_3_5364;29
BK2BB1_3_6017;29
BK2BB1_3_6039;29
BK2BB1_3_6453;29
BK2BB1_3_6956;29
BK2BB1_3_7048;29
BK2BB1_3_7297;29
BK2BB1_3_7879;29
BK2BB1_3_8387;29
BK2BB1_3_8650;29
BK2BB1_3_8671;29
BK2BB1_3_8993;29
BK2BB1_4_10;29
BK2BB1_4_104;29
BK2BB1_4_161;29
BK2BB1_4_186;29
BK2BB1_4_198;29
BK2BB1_4_464;29
BK2BB1_4_604;29
BK2BB1_4_703;29
BK2BB1_4_746;29
BK2BB1_4_782;29
BK2BB1_4_805;29
BK2BB1_4_809;29
BK2BB1_4_986;29
BK2BB1_4_1046;29
BK2BB1_4_1201;29
BK2BB1_4_1260;29
BK2BB1_4_1343;29
BK2BB1_4_1404;29
BK2BB1_4_1452;29
BK2BB1_4_1506;29
BK2BB1_4_1521;29
BK2BB1_4_1600;29
BK2BB1_4_1653;29
BK2BB1_4_1892;29
BK2BB1_4_2004;29
BK2BB1_4_2541;29
BK2BB1_4_2574;29
BK2BB1_4_2606;29
BK2BB1_4_2650;29
BK2BB1_4_2662;29
BK2BB1_4_2690;29
BK2BB1_4_3193;29
BK2BB1_4_3266;29
BK2BB1_4_3324;29
BK2BB1_4_3420;29
BK2BB1_4_3572;29
BK2BB1_5_10;29
BK2BB1_5_100;29
BK2BB1_5_160;29
BK2BB1_5_192;29
BK2BB1_5_204;29
BK2BB1_5_527;29
BK2BB1_5_713;29
BK2BB1_5_855;29
BK2BB1_5_903;29
BK2BB1_5_943;29
BK2BB1_5_1139;29
BK2BB1_5_1276;29
BK2BB1_5_1304;29
BK2BB1_5_1428;29
BK2BB1_5_1450;29
BK2BB1_5_1515;29
BK2BB1_5_1517;29
BK2BB1_5_1628;29
BK2BB1_5_1726;29
BK2BB1_5_1743;29
BK2BB1_5_1811;29
BK2BB1_5_1839;29
BK2BB1_5_1933;29
BK2BB1_5_2128;29
BK2BB1_5_2152;29
BK2BB1_5_2236;29
BK2BB1_5_2330;29
BK2BB1_5_2584;29
BK2BB1_5_2592;29
BK2BB1_5_2662;29
BK2BB1_5_2804;29
BK2BB1_5_2879;29
BK2BB1_5_2974;29
BK2BB1_5_2991;29
BK2BB1_5_3365;29
BK2BB1_5_3446;29
BK2BB1_5_3553;29
BK2BB1_5_4025;29
BK2BB1_5_4261;29
BK2BB1_5_4503;29
BK2BB1_5_4685;29
BK2BB1_5_4799;29
BK2BB1_5_5087;29
BK2BB1_5_5155;29
BK2BC1_1_11;29
BK2BC1_1_99;29
BK2BC1_1_181;29
BK2BC1_1_422;29
BK2BC1_1_500;29
BK2BC1_1_660;29
BK2BC1_1_688;29
BK2BC1_1_1052;29
BK2BC1_1_1298;29
BK2BC1_1_1417;29
BK2BC1_1_1890;29
BK2BC1_1_1897;29
BK2BC1_1_1941;29
BK2BC1_1_1948;29
BK2BC1_1_2159;29
BK2BC1_1_2275;29
BK2BC1_1_2660;29
BK2BC1_2_10;29
BK2BC1_2_93;29
BK2BC1_2_143;29
BK2BC1_2_180;29
BK2BC1_2_389;29
BK2BC1_2_405;29
BK2BC1_2_600;29
BK2BC1_2_820;29
BK2BC1_2_920;29
BK2BC1_2_965;29
BK2BC1_2_966;29
BK2BC1_2_1002;29
BK2BC1_2_1317;29
BK2BC1_2_2434;29
BK2BC1_3_10;29
BK2BC1_3_89;29
BK2BC1_3_364;29
BK2BC1_3_548;29
BK2BC1_3_701;29
BK2BC1_3_795;29
BK2BC1_3_825;29
BK2BC1_3_965;29
BK2BC1_3_1341;29
BK2BC1_3_1425;29
BK2BC1_4_12;29
BK2BC1_4_110;29
BK2BC1_4_168;29
BK2BC1_4_209;29
BK2BC1_4_526;29
BK2BC1_4_920;29
BK2BC1_4_1013;29
BK2BC1_4_1024;29
BK2BC1_4_1592;29
BK2BC1_4_1597;29
BK2BC1_4_1727;29
BK2BC1_4_1877;29
BK2BC1_4_2085;29
BK2BC1_4_2200;29
BK2BC1_4_2205;29
BK2BC1_4_2355;29
BK2BC1_4_2454;29
BK2BC1_4_2898;29
BK2BC1_4_4269;29
BK2BC1_4_4868;29
BK2BC1_4_5165;29
BK2BC1_4_5601;29
BK2BC1_4_6026;29
BK2BC1_5_10;29
BK2BC1_5_99;29
BK2BC1_5_194;29
BK2BC1_5_465;29
BK2BC1_5_609;29
BK2BC1_5_747;29
BK2BC1_5_779;29
BK2BC1_5_788;29
BK2BC1_5_950;29
BK2BC1_5_1051;29
BK2BC1_5_1180;29
BK2BC1_5_1414;29
BK2BC1_5_1631;29
BK2BC1_5_1797;29
BK2BC1_5_1837;29
BK2BC1_5_2429;29
BK2BC1_5_2913;29
BK2BC1_5_3190;29
BK2BC1_5_3336;29
BK2BC1_5_3356;29
BK2BC1_5_3598;29
BK2BC1_5_3780;29
BK2SA1_1_9;29
BK2SA1_1_100;29
BK2SA1_1_115;29
BK2SA1_1_221;29
BK2SA1_1_365;29
BK2SA1_2_10;29
BK2SA1_2_78;29
BK2SA1_2_137;29
BK2SA1_2_364;29
BK2SA1_2_369;29
BK2SA1_2_426;29
BK2SA1_2_556;29
BK2SA1_3_11;29
BK2SA1_3_105;29
BK2SA1_3_157;29
BK2SA1_3_179;29
BK2SA1_3_191;29
BK2SA1_3_425;29
BK2SA1_3_445;29
BK2SA1_3_528;29
BK2SA1_3_694;29
BK2SA1_3_720;29
BK2SA1_3_744;29
BK2SA1_3_909;29
BK2SA1_3_963;29
BK2SA1_3_983;29
BK2SA1_3_1005;29
BK2SA1_3_1094;29
BK2SA1_3_1141;29
BK2SA1_3_1142;29
BK2SA1_3_1153;29
BK2SA1_3_1218;29
BK2SA1_3_1310;29
BK2SA1_3_1368;29
BK2SA1_3_1428;29
BK2SA1_3_1524;29
BK2SA1_3_1538;29
BK2SA1_3_1577;29
BK2SA1_3_1599;29
BK2SA1_3_1793;29
BK2SA1_3_1832;29
BK2SA1_3_2111;29
BK2SA1_3_2189;29
BK2SA1_3_2416;29
BK2SA1_3_2581;29
BK2SA1_3_2836;29
BK2SA1_3_3070;29
BK2SA1_3_3094;29
BK2SA1_3_3102;29
BK2SA1_3_3130;29
BK2SA1_3_3282;29
BK2SA1_4_11;29
BK2SA1_4_113;29
BK2SA1_4_121;29
BK2SA1_4_194;29
BK2SA1_4_231;29
BK2SA1_4_249;29
BK2SA1_4_460;29
BK2SA1_4_617;29
BK2SA1_4_663;29
BK2SA1_4_1072;29
BK2SA1_4_1134;29
BK2SA1_4_1199;29
BK2SA1_4_1249;29
BK2SA1_4_1264;29
BK2SA1_4_1661;29
BK2SA1_4_1664;29
BK2SA1_4_1768;29
BK2SA1_4_1775;29
BK2SA1_4_1820;29
BK2SA1_4_2021;29
BK2SA1_4_2170;29
BK2SA1_4_2214;29
BK2SA1_4_2241;29
BK2SA1_4_2277;29
BK2SA1_4_2279;29
BK2SA1_4_2363;29
BK2SA1_4_2534;29
BK2SA1_4_2596;29
BK2SA1_4_2633;29
BK2SA1_4_2644;29
BK2SA1_4_3078;29
BK2SA1_4_3129;29
BK2SA1_4_3352;29
BK2SA1_4_3599;29
BK2SA1_4_3616;29
BK2SA1_4_3876;29
BK2SA1_4_4180;29
BK2SA1_4_4691;29
BK2SA1_4_4745;29
BK2SA1_4_4961;29
BK2SA1_4_5320;29
BK2SA1_4_5428;29
BK2SA1_4_5676;29
BK2SA1_4_5704;29
BK2SA1_4_5737;29
BK2SA1_4_5982;29
BK2SA1_4_6109;29
BK2SA1_4_6358;29
BK2SA1_4_6562;29
BK2SA1_4_6584;29
BK2SA1_4_6917;29
BK2SA1_5_11;29
BK2SA1_5_314;29
BK2SA1_5_548;29
BK2SA1_5_568;29
BK2SA1_5_734;29
BK2SA1_5_1003;29
BK2SA1_5_1055;29
BK2SA1_5_1088;29
BK2SB1_1_12;29
BK2SB1_1_117;29
BK2SB1_1_190;29
BK2SB1_1_223;29
BK2SB1_1_242;29
BK2SB1_1_651;29
BK2SB1_1_801;29
BK2SB1_1_920;29
BK2SB1_1_1102;29
BK2SB1_1_1183;29
BK2SB1_1_1264;29
BK2SB1_1_1319;29
BK2SB1_1_1332;29
BK2SB1_1_1681;29
BK2SB1_1_1800;29
BK2SB1_1_1929;29
BK2SB1_1_1945;29
BK2SB1_1_2232;29
BK2SB1_1_2396;29
BK2SB1_1_2398;29
BK2SB1_1_2448;29
BK2SB1_1_2534;29
BK2SB1_1_2550;29
BK2SB1_1_2637;29
BK2SB1_1_2856;29
BK2SB1_1_2929;29
BK2SB1_1_2977;29
BK2SB1_1_2986;29
BK2SB1_1_3023;29
BK2SB1_1_3158;29
BK2SB1_1_3199;29
BK2SB1_1_3445;29
BK2SB1_1_3466;29
BK2SB1_1_3567;29
BK2SB1_1_3631;29
BK2SB1_1_3814;29
BK2SB1_1_3983;29
BK2SB1_1_4097;29
BK2SB1_1_4293;29
BK2SB1_1_4632;29
BK2SB1_1_5005;29
BK2SB1_1_5286;29
BK2SB1_1_5364;29
BK2SB1_1_5459;29
BK2SB1_1_5534;29
BK2SB1_1_5741;29
BK2SB1_1_5864;29
BK2SB1_1_6192;29
BK2SB1_1_6959;29
BK2SB1_1_7153;29
BK2SB1_1_7371;29
BK2SB1_1_7446;29
BK2SB1_1_7508;29
BK2SB1_1_7556;29
BK2SB1_1_7837;29
BK2SB1_1_7924;29
BK2SB1_1_8060;29
BK2SB1_1_8405;29
BK2SB1_1_8440;29
BK2SB1_1_8603;29
BK2SB1_1_9155;29
BK2SB1_2_11;29
BK2SB1_2_106;29
BK2SB1_2_169;29
BK2SB1_2_216;29
BK2SB1_2_522;29
BK2SB1_2_839;29
BK2SB1_2_901;29
BK2SB1_2_913;29
BK2SB1_2_920;29
BK2SB1_2_1141;29
BK2SB1_2_1383;29
BK2SB1_2_1669;29
BK2SB1_2_1674;29
BK2SB1_2_1684;29
BK2SB1_2_2040;29
BK2SB1_3_13;29
BK2SB1_3_116;29
BK2SB1_3_185;29
BK2SB1_3_225;29
BK2SB1_3_534;29
BK2SB1_3_568;29
BK2SB1_3_956;29
BK2SB1_3_1049;29
BK2SB1_3_1056;29
BK2SB1_3_1628;29
BK2SB1_3_1710;29
BK2SB1_3_1789;29
BK2SB1_3_1853;29
BK2SB1_3_2000;29
BK2SB1_3_2062;29
BK2SB1_3_2172;29
BK2SB1_3_3732;29
BK2SB1_3_3751;29
BK2SB1_3_3838;29
BK2SB1_3_3946;29
BK2SB1_3_4089;29
BK2SB1_3_4332;29
BK2SB1_3_4343;29
BK2SB1_3_4447;29
BK2SB1_3_4822;29
BK2SB1_4_12;29
BK2SB1_4_110;29
BK2SB1_4_175;29
BK2SB1_4_206;29
BK2SB1_4_220;29
BK2SB1_4_530;29
BK2SB1_4_819;29
BK2SB1_4_881;29
BK2SB1_4_938;29
BK2SB1_4_973;29
BK2SB1_4_987;29
BK2SB1_4_1200;29
BK2SB1_4_1225;29
BK2SB1_4_1463;29
BK2SB1_4_1491;29
BK2SB1_4_1559;29
BK2SB1_4_1771;29
BK2SB1_4_1814;29
BK2SB1_4_1938;29
BK2SB1_4_2141;29
BK2SB1_4_2175;29
BK2SB1_4_2312;29
BK2SB1_4_2795;29
BK2SB1_4_2847;29
BK2SB1_4_3188;29
BK2SB1_4_3213;29
BK2SB1_4_3348;29
BK2SB1_4_3549;29
BK2SB1_4_3719;29
BK2SB1_4_3994;29
BK2SB1_4_4288;29
BK2SB1_4_4344;29
BK2SB1_5_11;29
BK2SB1_5_97;29
BK2SB1_5_184;29
BK2SB1_5_434;29
BK2SB1_5_578;29
BK2SB1_5_721;29
BK2SB1_5_806;29
BK2SB1_5_941;29
BK2SB1_5_1110;29
BK2SB1_5_1113;29
BK2SB1_5_1193;29
BK2SB1_5_1227;29
BK2SB1_5_1284;29
BK2SB1_5_1410;29
BK2SB1_5_1474;29
BK2SB1_5_1799;29
BK2SB1_5_1855;29
BK2SB1_5_1882;29
BK2SB1_5_1906;29
BK2SB1_5_2018;29
BK2SB1_5_2099;29
BK2SB1_5_2123;29
BK2SB1_5_2261;29
BK2SB1_5_2263;29
BK2SB1_5_2582;29
BK2SB1_5_2868;29
BK2SB1_5_2902;29
BK2SB1_5_2938;29
BK2SB1_5_3020;29
BK2SB1_5_3036;29
BK2SB1_5_3082;29
BK2SB1_5_3133;29
BK2SB1_5_3168;29
BK2SB1_5_3206;29
BK2SB1_5_3302;29
BK2SB1_5_3345;29
BK2SB1_5_3364;29
BK2SB1_5_3380;29
BK2SB1_5_3382;29
BK2SC1_1_11;29
BK2SC1_1_108;29
BK2SC1_1_186;29
BK2SC1_1_199;29
BK2SC1_1_418;29
BK2SC1_1_539;29
BK2SC1_1_622;29
BK2SC1_1_655;29
BK2SC1_1_988;29
BK2SC1_1_1055;29
BK2SC1_1_1201;29
BK2SC1_1_1234;29
BK2SC1_1_2119;29
BK2SC1_1_2540;29
BK2SC1_1_2581;29
BK2SC1_2_10;29
BK2SC1_2_100;29
BK2SC1_2_183;29
BK2SC1_2_433;29
BK2SC1_2_507;29
BK2SC1_2_674;29
BK2SC1_2_704;29
BK2SC1_2_729;29
BK2SC1_2_736;29
BK2SC1_2_875;29
BK2SC1_2_939;29
BK2SC1_2_1116;29
BK2SC1_2_1195;29
BK2SC1_2_1211;29
BK2SC1_2_1538;29
BK2SC1_2_1825;29
BK2SC1_2_2085;29
BK2SC1_2_2096;29
BK2SC1_2_2367;29
BK2SC1_2_2592;29
BK2SC1_3_12;29
BK2SC1_3_118;29
BK2SC1_3_191;29
BK2SC1_3_222;29
BK2SC1_3_239;29
BK2SC1_3_632;29
BK2SC1_3_869;29
BK2SC1_3_1034;29
BK2SC1_3_1103;29
BK2SC1_3_1157;29
BK2SC1_3_1209;29
BK2SC1_3_1223;29
BK2SC1_3_1484;29
BK2SC1_3_1698;29
BK2SC1_3_1714;29
BK2SC1_3_2061;29
BK2SC1_3_2095;29
BK2SC1_3_2248;29
BK2SC1_3_2425;29
BK2SC1_3_2486;29
BK2SC1_3_2512;29
BK2SC1_3_2525;29
BK2SC1_3_2607;29
BK2SC1_3_2638;29
BK2SC1_3_2673;29
BK2SC1_3_2694;29
BK2SC1_3_2852;29
BK2SC1_3_2882;29
BK2SC1_3_2965;29
BK2SC1_3_3026;29
BK2SC1_3_3034;29
BK2SC1_3_3567;29
BK2SC1_3_3575;29
BK2SC1_3_3686;29
BK2SC1_3_3879;29
BK2SC1_3_4216;29
BK2SC1_3_4220;29
BK2SC1_3_4472;29
BK2SC1_3_4629;29
BK2SC1_3_5096;29
BK2SC1_3_5114;29
BK2SC1_3_5187;29
BK2SC1_3_5385;29
BK2SC1_3_5499;29
BK2SC1_3_5685;29
BK2SC1_3_5867;29
BK2SC1_3_5960;29
BK2SC1_3_6122;29
BK2SC1_3_6457;29
BK2SC1_3_6672;29
BK2SC1_3_6681;29
BK2SC1_3_6843;29
BK2SC1_3_7004;29
BK2SC1_4_7;29
BK2SC1_4_86;29
BK2SC1_4_248;29
BK2SC1_4_291;29
BK2SC1_4_298;29
BK2SC1_4_313;29
BK2SC1_4_317;29
BK2SC1_5_12;29
BK2SC1_5_95;29
BK2SC1_5_165;29
BK2SC1_5_339;29
BK2SC1_5_716;29
BK2SC1_5_816;29
BK2SC1_5_890;29
BK2SC1_5_1074;29
BK2SC1_5_1087;29
BK3BA1_1_10;29
BK3BA1_1_102;29
BK3BA1_1_194;29
BK3BA1_1_206;29
BK3BA1_1_512;29
BK3BA1_1_628;29
BK3BA1_1_703;29
BK3BA1_1_852;29
BK3BA1_1_897;29
BK3BA1_1_1048;29
BK3BA1_1_1130;29
BK3BA1_1_1259;29
BK3BA1_1_1292;29
BK3BA1_1_1487;29
BK3BA1_1_1540;29
BK3BA1_1_1752;29
BK3BA1_1_2020;29
BK3BA1_1_2036;29
BK3BA1_1_2061;29
BK3BA1_1_2064;29
BK3BA1_1_2162;29
BK3BA1_1_2742;29
BK3BA1_1_2765;29
BK3BA1_1_3107;29
BK3BA1_1_3111;29
BK3BA1_1_3188;29
BK3BA1_1_3214;29
BK3BA1_1_3340;29
BK3BA1_1_3449;29
BK3BA1_1_3596;29
BK3BA1_1_3623;29
BK3BA1_1_3756;29
BK3BA1_1_3959;29
BK3BA1_1_4004;29
BK3BA1_1_4049;29
BK3BA1_1_4089;29
BK3BA1_2_11;29
BK3BA1_2_108;29
BK3BA1_2_166;29
BK3BA1_2_199;29
BK3BA1_2_214;29
BK3BA1_2_506;29
BK3BA1_2_542;29
BK3BA1_2_657;29
BK3BA1_2_746;29
BK3BA1_2_801;29
BK3BA1_2_857;29
BK3BA1_2_908;29
BK3BA1_2_953;29
BK3BA1_2_1169;29
BK3BA1_2_1233;29
BK3BA1_2_1313;29
BK3BA1_2_1499;29
BK3BA1_2_1564;29
BK3BA1_2_1598;29
BK3BA1_2_1610;29
BK3BA1_2_1611;29
BK3BA1_2_1617;29
BK3BA1_2_1661;29
BK3BA1_2_1739;29
BK3BA1_2_1762;29
BK3BA1_2_1801;29
BK3BA1_2_1821;29
BK3BA1_2_2095;29
BK3BA1_2_2122;29
BK3BA1_2_2411;29
BK3BA1_2_2417;29
BK3BA1_2_2479;29
BK3BA1_2_2516;29
BK3BA1_2_2633;29
BK3BA1_2_2862;29
BK3BA1_2_3104;29
BK3BA1_2_3145;29
BK3BA1_2_3148;29
BK3BA1_2_3233;29
BK3BA1_2_3409;29
BK3BA1_2_3464;29
BK3BA1_2_3714;29
BK3BA1_2_3843;29
BK3BA1_2_3922;29
BK3BA1_2_4046;29
BK3BA1_3_11;29
BK3BA1_3_114;29
BK3BA1_3_222;29
BK3BA1_3_532;29
BK3BA1_3_559;29
BK3BA1_3_934;29
BK3BA1_3_977;29
BK3BA1_3_1005;29
BK3BA1_3_1017;29
BK3BA1_3_1222;29
BK3BA1_3_1432;29
BK3BA1_3_1539;29
BK3BA1_3_1705;29
BK3BA1_3_1895;29
BK3BA1_3_1978;29
BK3BA1_3_2075;29
BK3BA1_3_2412;29
BK3BA1_3_2661;29
BK3BA1_3_2996;29
BK3BA1_3_3246;29
BK3BA1_3_3553;29
BK3BA1_3_3705;29
BK3BA1_3_4089;29
BK3BA1_3_4096;29
BK3BA1_3_4098;29
BK3BA1_3_4132;29
BK3BA1_3_4253;29
BK3BA1_3_4767;29
BK3BA1_4_10;29
BK3BA1_4_108;29
BK3BA1_4_177;29
BK3BA1_4_208;29
BK3BA1_4_223;29
BK3BA1_4_553;29
BK3BA1_4_592;29
BK3BA1_4_744;29
BK3BA1_4_844;29
BK3BA1_4_1065;29
BK3BA1_4_1137;29
BK3BA1_4_1171;29
BK3BA1_4_1189;29
BK3BA1_4_1202;29
BK3BA1_4_1489;29
BK3BA1_4_1590;29
BK3BA1_4_1739;29
BK3BA1_4_1956;29
BK3BA1_4_2064;29
BK3BA1_4_2067;29
BK3BA1_4_2101;29
BK3BA1_4_2151;29
BK3BA1_4_2411;29
BK3BA1_4_2458;29
BK3BA1_4_2481;29
BK3BA1_4_2491;29
BK3BA1_4_2520;29
BK3BA1_4_2624;29
BK3BA1_4_2653;29
BK3BA1_4_2759;29
BK3BA1_4_2791;29
BK3BA1_4_2886;29
BK3BA1_4_2933;29
BK3BA1_4_3202;29
BK3BA1_4_3419;29
BK3BA1_4_3446;29
BK3BA1_4_3972;29
BK3BA1_4_3981;29
BK3BA1_4_4441;29
BK3BA1_4_4813;29
BK3BA1_4_5179;29
BK3BA1_4_5214;29
BK3BA1_4_5360;29
BK3BA1_4_5447;29
BK3BA1_4_5537;29
BK3BA1_4_5556;29
BK3BA1_4_5764;29
BK3BA1_4_6028;29
BK3BA1_5_10;29
BK3BA1_5_106;29
BK3BA1_5_210;29
BK3BA1_5_495;29
BK3BA1_5_525;29
BK3BA1_5_883;29
BK3BA1_5_929;29
BK3BA1_5_983;29
BK3BA1_5_1304;29
BK3BA1_5_1385;29
BK3BA1_5_1446;29
BK3BA1_5_1636;29
BK3BA1_5_1659;29
BK3BA1_5_1702;29
BK3BA1_5_1744;29
BK3BA1_5_2037;29
BK3BA1_5_2198;29
BK3BA1_5_2289;29
BK3BA1_5_2327;29
BK3BA1_5_2397;29
BK3BA1_5_2403;29
BK3BA1_5_2508;29
BK3BA1_5_2621;29
BK3BA1_5_2841;29
BK3BA1_5_3406;29
BK3BA1_5_3541;29
BK3BA1_5_3609;29
BK3BA1_5_3737;29
BK3BA1_5_4194;29
BK3BA1_5_4203;29
BK3BB1_1_12;29
BK3BB1_1_111;29
BK3BB1_1_176;29
BK3BB1_1_222;29
BK3BB1_1_554;29
BK3BB1_1_589;29
BK3BB1_1_712;29
BK3BB1_1_793;29
BK3BB1_1_993;29
BK3BB1_1_1070;29
BK3BB1_1_1079;29
BK3BB1_1_1087;29
BK3BB1_1_1291;29
BK3BB1_1_1631;29
BK3BB1_1_1772;29
BK3BB1_1_1780;29
BK3BB1_1_2019;29
BK3BB1_1_2094;29
BK3BB1_1_2527;29
BK3BB1_1_2818;29
BK3BB1_1_3450;29
BK3BB1_1_3886;29
BK3BB1_1_4299;29
BK3BB1_1_4303;29
BK3BB1_1_4463;29
BK3BB1_1_4588;29
BK3BB1_1_4633;29
BK3BB1_2_10;29
BK3BB1_2_116;29
BK3BB1_2_188;29
BK3BB1_2_242;29
BK3BB1_2_450;29
BK3BB1_2_607;29
BK3BB1_2_647;29
BK3BB1_2_878;29
BK3BB1_2_1080;29
BK3BB1_2_1152;29
BK3BB1_2_1212;29
BK3BB1_2_1467;29
BK3BB1_2_1564;29
BK3BB1_2_1873;29
BK3BB1_2_1878;29
BK3BB1_2_2100;29
BK3BB1_2_2183;29
BK3BB1_2_2445;29
BK3BB1_2_2551;29
BK3BB1_2_2621;29
BK3BB1_2_2911;29
BK3BB1_2_2990;29
BK3BB1_2_3051;29
BK3BB1_2_3171;29
BK3BB1_2_3330;29
BK3BB1_2_3388;29
BK3BB1_2_3396;29
BK3BB1_2_3439;29
BK3BB1_2_3490;29
BK3BB1_2_3574;29
BK3BB1_2_3660;29
BK3BB1_2_3789;29
BK3BB1_2_3856;29
BK3BB1_2_4135;29
BK3BB1_2_4397;29
BK3BB1_2_4512;29
BK3BB1_2_4635;29
BK3BB1_2_4681;29
BK3BB1_2_4706;29
BK3BB1_2_4769;29
BK3BB1_2_4827;29
BK3BB1_2_4892;29
BK3BB1_2_4912;29
BK3BB1_2_4971;29
BK3BB1_2_4986;29
BK3BB1_2_5050;29
BK3BB1_2_5105;29
BK3BB1_2_5175;29
BK3BB1_2_5331;29
BK3BB1_2_5460;29
BK3BB1_2_5616;29
BK3BB1_2_5669;29
BK3BB1_2_5717;29
BK3BB1_2_5884;29
BK3BB1_2_5917;29
BK3BB1_2_6023;29
BK3BB1_2_6092;29
BK3BB1_2_6145;29
BK3BB1_2_6331;29
BK3BB1_2_6353;29
BK3BB1_2_6401;29
BK3BB1_2_6406;29
BK3BB1_2_6450;29
BK3BB1_2_6507;29
BK3BB1_2_6522;29
BK3BB1_2_6611;29
BK3BB1_2_6614;29
BK3BB1_3_11;29
BK3BB1_3_123;29
BK3BB1_3_199;29
BK3BB1_3_233;29
BK3BB1_3_251;29
BK3BB1_3_649;29
BK3BB1_3_688;29
BK3BB1_3_871;29
BK3BB1_3_1216;29
BK3BB1_3_1307;29
BK3BB1_3_1390;29
BK3BB1_3_1426;29
BK3BB1_3_1452;29
BK3BB1_3_1824;29
BK3BB1_3_1939;29
BK3BB1_3_1941;29
BK3BB1_3_2152;29
BK3BB1_3_2412;29
BK3BB1_3_2592;29
BK3BB1_3_2596;29
BK3BB1_3_2648;29
BK3BB1_3_2676;29
BK3BB1_3_2726;29
BK3BB1_3_2830;29
BK3BB1_3_3059;29
BK3BB1_3_3139;29
BK3BB1_3_3204;29
BK3BB1_3_3236;29
BK3BB1_3_3389;29
BK3BB1_3_3425;29
BK3BB1_3_3656;29
BK3BB1_3_3803;29
BK3BB1_3_3941;29
BK3BB1_3_3976;29
BK3BB1_3_4226;29
BK3BB1_3_4240;29
BK3BB1_3_4695;29
BK3BB1_3_4796;29
BK3BB1_3_5528;29
BK3BB1_3_5597;29
BK3BB1_3_5717;29
BK3BB1_3_5830;29
BK3BB1_3_6092;29
BK3BB1_3_6223;29
BK3BB1_3_6314;29
BK3BB1_3_6590;29
BK3BB1_3_6714;29
BK3BB1_3_6740;29
BK3BB1_3_7153;29
BK3BB1_3_7449;29
BK3BB1_3_7666;29
BK3BB1_3_7692;29
BK3BB1_3_7737;29
BK3BB1_3_7843;29
BK3BB1_3_7854;29
BK3BB1_3_7879;29
BK3BB1_3_8070;29
BK3BB1_3_8149;29
BK3BB1_3_8281;29
BK3BB1_3_8645;29
BK3BB1_3_8884;29
BK3BB1_3_8890;29
BK3BB1_4_11;29
BK3BB1_4_112;29
BK3BB1_4_179;29
BK3BB1_4_237;29
BK3BB1_4_585;29
BK3BB1_4_618;29
BK3BB1_4_761;29
BK3BB1_4_1013;29
BK3BB1_4_1087;29
BK3BB1_4_1153;29
BK3BB1_4_1201;29
BK3BB1_4_1337;29
BK3BB1_4_1601;29
BK3BB1_4_1720;29
BK3BB1_4_1738;29
BK3BB1_4_1962;29
BK3BB1_4_2053;29
BK3BB1_4_2057;29
BK3BB1_4_2105;29
BK3BB1_4_2108;29
BK3BB1_4_2139;29
BK3BB1_4_2199;29
BK3BB1_4_2257;29
BK3BB1_4_2281;29
BK3BB1_4_2454;29
BK3BB1_4_2509;29
BK3BB1_4_2540;29
BK3BB1_4_2576;29
BK3BB1_4_2690;29
BK3BB1_4_2712;29
BK3BB1_4_3028;29
BK3BB1_4_3234;29
BK3BB1_4_3335;29
BK3BB1_4_3605;29
BK3BB1_4_3682;29
BK3BB1_4_3776;29
BK3BB1_4_4353;29
BK3BB1_4_4687;29
BK3BB1_4_5126;29
BK3BB1_4_5947;29
BK3BB1_4_6190;29
BK3BB1_4_6241;29
BK3BB1_4_6349;29
BK3BB1_4_6449;29
BK3BB1_4_6577;29
BK3BB1_4_6585;29
BK3BB1_4_6649;29
BK3BB1_4_7057;29
BK3BB1_5_11;29
BK3BB1_5_114;29
BK3BB1_5_186;29
BK3BB1_5_221;29
BK3BB1_5_238;29
BK3BB1_5_629;29
BK3BB1_5_673;29
BK3BB1_5_838;29
BK3BB1_5_957;29
BK3BB1_5_1140;29
BK3BB1_5_1216;29
BK3BB1_5_1289;29
BK3BB1_5_1350;29
BK3BB1_5_1367;29
BK3BB1_5_1690;29
BK3BB1_5_1804;29
BK3BB1_5_2002;29
BK3BB1_5_2210;29
BK3BB1_5_2219;29
BK3BB1_5_2252;29
BK3BB1_5_2322;29
BK3BB1_5_2381;29
BK3BB1_5_2385;29
BK3BB1_5_2449;29
BK3BB1_5_2480;29
BK3BB1_5_2656;29
