domain;supergroup;division;subdivision;phylum;class;order;family;genus;species;accesion
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiacanthidae;Ophiotreta;Ophiotreta_eximia;KU895398
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiacanthidae;Ophiotreta;Ophiotreta_larissae;KU895402
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiacanthidae;Ophiotreta;Ophiotreta_stimulea;KU895403
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiacanthidae;Ophiotreta;Ophiotreta_valenciennesi;KU895404
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiacanthidae;Ophiotreta;Ophiotreta_valenciennesi;KU895406
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiacanthidae;Ophiotreta;Ophiotreta_valenciennesi;KU895405
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiacanthidae;Ophiurothamnus;Ophiurothamnus_clausa;EU870012
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiochitonidae;Ophiochiton;Ophiochiton_sp;HQ946130
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiochitonidae;Ophiochiton;Ophiochiton_fastigatus;KU895267
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiochitonidae;Ophiochiton;Ophiochiton_lentus;KU895268
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiochitonidae;Ophioplax;Ophioplax_lamellosa;KU895295
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Bathypectinura;Bathypectinura_heros;KU895207
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Cryptopelta;Cryptopelta_longibrachialis;KU895210
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiarachnella;Ophiarachnella_paucigranula;KU895300
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiarachnella;Ophiarachnella_similis;KU895297
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiarachnella;Ophiarachnella_sphenisci;KU895299
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiochaeta;Ophiochaeta_hirsuta;KU895306
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophioconis;Ophioconis_cupida;KU895167
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiopeza;Ophiopeza_cylindrica;KU895308
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiopeza;Ophiopeza_exilis;KU895178
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiopeza;Ophiopeza_spinosa;KU895310
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae;Ophiuroconis;Ophiuroconis_pulverulenta;KU895357
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiohelidae;Ophiomyces;Ophiomyces_delata;KU895350
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiohelidae;Ophiotholia;Ophiotholia_sp;KU519559
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiohelidae;Ophiotholia;Ophiotholia_sp;OP575367
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiohelidae;Ophiotholia;Ophiotholia_spathifer;KU895353
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Actinozonella;Actinozonella_texturata;KU895313
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Aspidophiura;Aspidophiura_forbesi;KU894943
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Aspidophiura;Aspidophiura_minuta;KU894944
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophioceres;Ophioceres_bispinosus;KU895315
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophioceres;Ophioceres_incipiens;KU895323
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiocypris;Ophiocypris_tuberculosus;KU895213
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiolepis;Ophiolepis_biscalata;KU895229
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiolepis;Ophiolepis_cincta;KU895237
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiolepis;Ophiolepis_elegans;KU895231
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiolepis;Ophiolepis_paucispina;KU895235
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiolepis;Ophiolepis_unicolor;KU895236
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiolipus;Ophiolipus_granulatus;KU895358
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_acufera;KU895257
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_aspera;KU895262
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_facunda;KU895252
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_fallax;KU895264
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_incerta;KU895265
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_luetkeni;KU895258
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_lunare;KU895253
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_lymani;KU895250
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_relicta;KU895256
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusa;Ophiomusa_ultima;KU895259
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusium;Ophiomusium_eburneum;KU895266
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusium;Ophiomusium_glabrum;KU519557
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiomusium;Ophiomusium_laqueatum;KU895363
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophioplocus;Ophioplocus_declinans;KU895322
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophioplocus;Ophioplocus_japonicus;HM180736
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiosphalma;Ophiosphalma_fimbriatum;KU895360
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiosphalma;Ophiosphalma_jolliense;HM542952
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiosphalma;Ophiosphalma_properum;KU895362
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiozonella;Ophiozonella_casta;KU895332
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiozonella;Ophiozonella_nivea;KU895335
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiozonella;Ophiozonella_projecta;KU895329
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiolepididae;Ophiozonella;Ophiozonella_stellata;KU895324
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Ophioscolecida;Ophioscolecidae;Ophioscolecidae_X;Ophioscolecidae_XX;MT103675
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Ophioscolecida;Ophioscolecidae;Ophioscolecidae_X;Ophioscolecidae_XX;MT103817
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Ophioscolecida;Ophioscolecidae;Ophioscolecidae_X;Ophioscolecidae_XX;MT103750
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Ophioscolecida;Ophioscolecidae;Ophioscolecidae_X;Ophioscolecidae_XX;MT103690
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Ophioscolecida;Ophioscolecidae;Ophioscolecidae_X;Ophioscolecidae_XX;MT103770
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Ophioscolecida;Ophioscolecidae;Ophioscolecidae_X;Ophioscolecidae_XX;MT103730
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Ophioscolecida;Ophioscolecidae;Ophioscolecidae_X;Ophioscolecidae_XX;MT103702
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Asteronychidae;Asteronyx;Asteronyx_loveni;AB758757
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Asteronychidae;Astrobrachion;Astrobrachion_adhaerens;AB758776
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Asteronychidae;Astrobrachion;Astrobrachion_constrictum;AB758777
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Asteroschematidae;Asteroschema;Asteroschema_ajax;AB758762
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Asteroschematidae;Asteroschema;Asteroschema_clavigerum;HM587852
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Asteroschematidae;Astrocharis;Astrocharis_ijimai;KU895086
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Asteroschematidae;Squamophis;Squamophis_amamiensis;AB758824
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Euryalidae;Asteromorpha;Asteromorpha_capensis;AB758754
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Euryalidae;Asterostegus;Asterostegus_tuberculatus;AB758769
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Euryalidae;Euryale;Euryale_aspera;AB758808
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astroboa;Astroboa_sp;AB758774
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astroboa;Astroboa_arctos;AB758770
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astroboa;Astroboa_globifera;AB758771
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astrocladus;Astrocladus_coniferus;AB758791
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astroclon;Astroclon_propugnatoris;LC272068
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astrocrius;Astrocrius_parens;AB758794
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astrogomphus;Astrogomphus_vallatus;KU895103
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astrothamnus;Astrothamnus_echinaceus;AB758802
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astrothorax;Astrothorax_misakiensis;AB758803
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Astrothrombus;Astrothrombus_chrysanthi;AB758801
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea;Phrynophiurida;Gorgonocephalidae;Conocladus;Conocladus_australis;AB758807
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Echinoidea_X;Echinoidea_XX;Echinoidea_XXX;Echinoidea_XXXX;OP898025
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Echinoidea_X;Echinoidea_XX;Echinoidea_XXX;Echinoidea_XXXX;MN708564
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Echinoidea_X;Echinoidea_XX;Echinoidea_XXX;Echinoidea_XXXX;OQ749916
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Echinoidea_X;Echinoidea_XX;Echinoidea_XXX;Echinoidea_XXXX;MH338393
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Aspidodiadematoida;Aspidodiadematidae;Plesiodiadema;Plesiodiadema_globulosum;ON400726
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematacea;Echinothuriidae;Araeosoma;Araeosoma_owstoni_owstoni;OK094487
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematacea;Stomechinidae;Stomopneustes;Stomopneustes_variolaris;OP898242
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Astropyga;Astropyga_pulvinata;AY012748
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Astropyga;Astropyga_pulvinata;MN683887
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Astropyga;Astropyga_radiata;AY012750
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Centrostephanus;Centrostephanus_longispinus;ON197133
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Centrostephanus;Centrostephanus_rodgersii;EU869902
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Diadema;Diadema_setosum;MT873511
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Echinothrix;Echinothrix_calamaris;MK751624
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Pedinoida;Pedinidae;Caenopedina;Caenopedina_sp;EU869901
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Brissidae;Brissopsis;Brissopsis_atlantica;MN868997
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Brissidae;Brissus;Brissus_sp;MN708680
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Brissidae;Brissus;Brissus_agassizii;AJ639920
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Brissidae;Metalia;Metalia_nobilis;MN683974
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Brissidae;Metalia;Metalia_spatagus;AJ639915
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Brissidae;Plagiobrissus;Plagiobrissus_grandis;AJ639916
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Eurypatagidae;Linopneustes;Linopneustes_longispinus;AJ639918
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Loveniidae;Echinocardium;Echinocardium_cordatum;KX592556
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Loveniidae;Lovenia;Lovenia_cordiformis;AJ639914
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Schizasteridae;Ova;Ova_canalifera;ON716008
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Spatangoida;Schizasteridae;Schizaster;Schizaster_doederleini;MN683978
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Arbacioida;Arbaciidae;Arbacia;Arbacia_punctulata;MH087580
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Arbacioida;Arbaciidae;Coelopleurus;Coelopleurus_undulatus;JQ341145
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Echinoidea_X;Echinoidea_XX;Echinoidea_XXX;Echinoidea_XXXX;EU869920
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Echinoidea_X;Echinoidea_XX;Echinoidea_XXX;Echinoidea_XXXX;HM376082
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Echinidae;Sterechinus;Sterechinus_neumayeri;AY275548
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Colobocentrotus;Colobocentrotus_mertensii;OQ339142
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Echinometra;Echinometra_sp;AY262939
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Evechinus;Evechinus_chloroticus;KP980809
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Heliocidaris;Heliocidaris_crassispina;AB706356
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Parechinidae;Psammechinus;Psammechinus_miliaris;AF279196
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Strongylocentrotidae;Strongylocentrotus;Strongylocentrotus_pallidus;JN716393
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Temnopleuridae;Holopneustes;Holopneustes_inflatus;EU869939
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Temnopleuridae;Microcyphus;Microcyphus_rousseaui;OP898114
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Temnopleuridae;Pseudechinus;Pseudechinus_magellanicus;AY275549
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Temnopleuridae;Temnopleurus;Temnopleurus_sp;OP898243
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Temnopleuridae;Temnopleurus;Temnopleurus_hardwickii;JQ341155
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Temnopleuridae;Temnopleurus;Temnopleurus_reevesii;AF279175
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Toxopneustidae;Lytechinus;Lytechinus_euerces;MN683941
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Camarodonta;Toxopneustidae;Tripneustes;Tripneustes_kermadecensis;KY314757
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Astriclypeidae;Astriclypeus;Astriclypeus_mannii;OQ339144
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Clypeasteridae;Arachnoides;Arachnoides_placenta;MH837529
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Clypeasteridae;Clypeaster;Clypeaster_japonicus;MH837530
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Echinarachniidae;Echinarachnius;Echinarachnius_parma;MT736280
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Fibulariidae;Echinocyamus;Echinocyamus_pusillus;KX458954
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Fibulariidae;Fibularia;Fibularia_coffea;LC388934
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Fibulariidae;Mortonia;Mortonia_australis;MW278427
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Laganidae;Laganum;Laganum_fudsiyama;OQ339145
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Mellitidae;Leodia;Leodia_sexiesperforata;MF616941
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Holasteroida;Calymnidae;Sternopatagus;Sternopatagus_sibogae;OR157941
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Holasteroida;Carnarechinidae;Carnarechinus;Carnarechinus_clypeatus;OR157939
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Holasteroida;Pourtalesiidae;Echinocrepis;Echinocrepis_rostrata;GU228453
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Rotulidae;Fibulariella;Fibulariella_acuta;LC710781
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Clypeasteroida;Rotulidae;Fibulariella;Fibulariella_acuta;LC710789
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Cidaroida;Cidaridae;Eucidaris;Eucidaris_tribuloides;KC626169
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Cidaroida;Cidaridae;Goniocidaris;Goniocidaris_tubaria;EU869926
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Cidaroida;Cidaridae;Maretia;Maretia_planulata;OQ339146
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Cidaroida;Ctenocidaridae;Homalocidaris;Homalocidaris_gigantea;GU669617
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinoidea;Cidaroida;Histocidaridae;Histocidaris;Histocidaris_australiae;GU670199
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Holothuroidea_X;Holothuroidea_XX;Holothuroidea_XXX;Holothuroidea_XXXX;MN729884
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Holothuroidea_X;Holothuroidea_XX;Holothuroidea_XXX;Holothuroidea_XXXX;MN729897
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Holothuroidea_X;Holothuroidea_XX;Holothuroidea_XXX;Holothuroidea_XXXX;MN729953
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Holothuroidea_X;Holothuroidea_XX;Holothuroidea_XXX;Holothuroidea_XXXX;MN729842
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Holothuroidea_X;Holothuroidea_XX;Holothuroidea_XXX;Holothuroidea_XXXX;MN729840
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Holothuroidea_X;Holothuroidea_XX;Holothuroidea_XXX;Holothuroidea_XXXX;OR378919
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Holothuroidea_X;Holothuroidea_XX;Holothuroidea_XXX;Holothuroidea_XXXX;MK811600
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Chiridota;Chiridota_sp;KU496280
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Chiridota;Chiridota_albatrossii;KX874397
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Chiridota;Chiridota_hydrothermica;OQ749917
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Chiridota;Chiridota_impatiens;LC271194
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Chiridota;Chiridota_rigida;LC271193
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Taeniogyrus;Taeniogyrus_sp;LC637701
